symbol,equity,test_year,price,lowT,highT,trades,in_days,t-val,p-val,exp_ret,volatility,years,sharpe,beat_pct
TTC,TORO CO,2019,73.6525,0.1875,0.76875,7,124,-0.197222383,0.84394558,26.0032345,0.110585851,0.789041096,2.663585609,10.8369058
TSCO,TRACTOR SUPPLY CO,2002,4.285302793,0.23125,0.61875,27,147,-0.302063664,0.762905395,59.24200336,0.318178254,0.994520548,1.76216963,55.43542739
TSCO,TRACTOR SUPPLY CO,2003,8.87542913,0.4,0.71875,19,109,2.369334211,0.018702088,61.57816459,0.204295671,0.994520548,2.859455505,43.70695821
TSCO,TRACTOR SUPPLY CO,2004,8.386921095,0.2375,0.71875,12,145,2.377265086,0.01834246,9.092612862,0.201059972,0.997260274,0.279398854,-11.28489143
TSCO,TRACTOR SUPPLY CO,2005,11.96448356,0.425,0.69375,25,144,0.083456518,0.933566698,36.58294041,0.221187285,0.989041096,1.514024257,31.51920825
TSCO,TRACTOR SUPPLY CO,2006,10.1477769,0.28125,0.80625,11,127,1.295557685,0.19645659,24.54286084,0.235709955,0.98630137,0.907205381,17.78799401
TSCO,TRACTOR SUPPLY CO,2007,8.027204737,0.24375,0.6375,24,143,1.18117621,0.238855195,7.278244691,0.179201658,0.991780822,0.214203467,-7.432175113
TSCO,TRACTOR SUPPLY CO,2008,7.900949281,0.225,0.78125,13,106,1.047590655,0.29603469,40.38498805,0.309255389,0.997260274,1.19629074,17.71175137
TSCO,TRACTOR SUPPLY CO,2009,12.05122428,0.46875,0.55,45,138,1.404718521,0.161485784,55.67296711,0.220460871,0.994520548,2.38045441,42.72526651
TSCO,TRACTOR SUPPLY CO,2010,22.12278882,0.3875,0.66875,23,109,1.123432717,0.262535187,39.17285472,0.152880489,0.989041096,2.361773124,27.42011463
TSCO,TRACTOR SUPPLY CO,2011,32.41735105,0.34375,0.7125,14,178,1.138417077,0.256822915,33.17663209,0.268694582,0.989041096,1.118155788,40.07928962
TSCO,TRACTOR SUPPLY CO,2012,40.43423959,0.45,0.675,21,155,1.273328007,0.204590459,27.54435753,0.246318665,0.994520548,0.982309526,17.91969689
TSCO,TRACTOR SUPPLY CO,2013,71.92103901,0.5625,0.61875,48,150,0.172019016,0.863608738,34.20914274,0.126492872,0.994520548,2.442637461,19.44247982
TSCO,TRACTOR SUPPLY CO,2014,73.8834981,0.25,0.7375,12,164,-0.274587279,0.783970743,1.042609384,0.197011627,0.994520548,-0.124441701,-4.345483289
TSCO,TRACTOR SUPPLY CO,2015,81.402186,0.29375,0.7125,17,196,1.016653818,0.31213991,7.824602013,0.15965423,0.994520548,0.273573257,6.000769181
TSCO,TRACTOR SUPPLY CO,2016,72.87096755,0.33125,0.7875,17,147,1.259390072,0.209801379,20.85128246,0.146477287,0.989041096,1.200344569,16.66521488
TSCO,TRACTOR SUPPLY CO,2017,73.01071614,0.45,0.5875,34,113,0.881271643,0.379121477,19.58905423,0.147761284,0.98630137,1.107267345,11.76850155
TSCO,TRACTOR SUPPLY CO,2018,82.59715021,0.31875,0.6625,15,178,-1.404294676,0.162461931,-1.600961894,0.202813644,0.994520548,-0.251944717,4.726547035
TSCO,TRACTOR SUPPLY CO,2019,93.5025,0.24375,0.8,9,153,0.024761074,0.98029809,7.043613917,0.175245633,0.789041096,0.309668337,-9.88965898
TREX,TREX CO INC,2002,8.824375,0.1875,0.7625,14,173,1.57589043,0.117081811,94.53028611,0.361248313,0.994520548,2.534298732,105.8344886
TREX,TREX CO INC,2003,9.520625,0.21875,0.81875,10,117,1.207449036,0.228601281,20.88153804,0.2248849,0.994520548,0.778024128,6.773110632
TREX,TREX CO INC,2004,13.15375,0.175,0.80625,8,147,0.280416749,0.77944537,48.01998138,0.196136512,0.997260274,2.276572781,37.96842603
TREX,TREX CO INC,2005,7.19625,0.275,0.7,17,147,1.158631988,0.24794031,-10.80915285,0.403007944,0.989041096,-0.358030706,-17.52818468
TREX,TREX CO INC,2006,5.784375,0.25625,0.69375,19,139,2.320340883,0.021377124,19.03546313,0.204394239,0.98630137,0.773008311,8.763165831
TREX,TREX CO INC,2007,2.1375,0.2125,0.56875,18,174,1.463630411,0.145429638,-30.7331025,0.435242366,0.991780822,-0.792381427,-44.49348962
TREX,TREX CO INC,2008,4.0125,0.3,0.6375,22,138,0.602792628,0.547260112,40.69488098,0.518382912,0.997260274,0.719674187,91.18546536
TREX,TREX CO INC,2009,4.8681,0.30625,0.79375,14,133,1.12242427,0.262839246,103.1209835,0.453628125,0.994520548,2.20861842,71.80251018
TREX,TREX CO INC,2010,6.055,0.375,0.78125,27,116,3.850106213,0.000153061,55.26044979,0.222211757,0.989041096,2.356884919,36.72768079
TREX,TREX CO INC,2011,5.7975,0.34375,0.5,32,186,0.994847722,0.3217783,25.91439825,0.335503328,0.989041096,0.676641229,4.608144459
TREX,TREX CO INC,2012,9.2081,0.2375,0.61875,14,176,1.941650652,0.054110378,100.360457,0.241807708,0.994520548,4.028548476,77.80666513
TREX,TREX CO INC,2013,19.8915625,0.1625,0.5875,23,184,1.774180024,0.079072681,89.30128723,0.322284815,0.994520548,2.67754797,68.98937815
TREX,TREX CO INC,2014,21.43625,0.24375,0.8125,7,128,-1.242035883,0.215651172,-10.67365418,0.228866911,0.994520548,-0.621866313,-18.52072028
TREX,TREX CO INC,2015,19.06375,0.225,0.78125,14,176,1.336383592,0.183676317,18.55919818,0.307789402,0.994520548,0.492591774,9.907650636
TREX,TREX CO INC,2016,32.59875,0.3875,0.80625,16,82,3.566250509,0.000497224,97.58031757,0.230199134,0.989041096,4.133879144,86.45897284
TREX,TREX CO INC,2017,54.6375,0.20625,0.775,13,185,1.263149469,0.208815697,96.84626203,0.24880693,0.98630137,3.805816379,81.23284058
TREX,TREX CO INC,2018,58.737125,0.275,0.70625,13,185,-0.537479823,0.59191359,20.74014807,0.304148245,0.994520548,0.570590793,3.499162529
TREX,TREX CO INC,2019,89.995,0.2625,0.6,19,123,2.097876103,0.037856492,94.97492601,0.242379832,0.789041096,4.821668816,80.23894335
TPVG,TRIPLEPOINT VENTURE GWTH BDC,2017,10.41674531,0.375,0.675,31,118,1.859931277,0.064150527,15.63502133,0.100815619,0.98630137,1.225224274,11.38674058
TPVG,TRIPLEPOINT VENTURE GWTH BDC,2018,10.24773554,0.1875,0.65625,12,200,1.899623197,0.060510117,15.73052169,0.138412513,0.994520548,0.88989001,9.591662842
TPVG,TRIPLEPOINT VENTURE GWTH BDC,2019,16.35,0.15,0.7625,10,109,-0.281369509,0.778754127,28.78162932,0.109827557,0.789041096,3.002590471,21.44661051
UFPT,UFP TECHNOLOGIES INC,2002,1.02,0.24375,0.7125,15,86,1.80648768,0.072105306,156.2368736,0.707789234,0.994520548,2.17010482,162.9422641
UFPT,UFP TECHNOLOGIES INC,2003,1.95,0.26875,0.575,28,91,0.545052267,0.586236938,114.2861547,0.557841527,0.994520548,1.997266697,107.3846696
UFPT,UFP TECHNOLOGIES INC,2004,3.7,0.28125,0.6625,21,131,0.206190917,0.836827862,104.0161957,0.511522173,0.997260274,1.970627272,103.2582804
UFPT,UFP TECHNOLOGIES INC,2005,2.335,0.3625,0.66875,25,158,0.717622964,0.474080249,-43.00263665,0.475598826,0.989041096,-0.987788817,-47.16864316
UFPT,UFP TECHNOLOGIES INC,2006,5.299925,0.3,0.74375,24,98,2.883640106,0.004505671,128.3535564,0.256776458,0.98630137,4.93177006,118.1178661
UFPT,UFP TECHNOLOGIES INC,2007,7.1525,0.39375,0.5875,37,144,0.821761571,0.412219711,48.77286415,0.343863765,0.991780822,1.328347556,45.61181079
UFPT,UFP TECHNOLOGIES INC,2008,5.2325,0.2375,0.7125,10,129,1.190249131,0.235213293,38.09429968,0.433510249,0.997260274,0.800418316,52.93309296
UFPT,UFP TECHNOLOGIES INC,2009,6.505,0.38125,0.58125,29,150,0.892911476,0.372996789,32.69264252,0.279221409,0.994520548,1.051952549,16.14675439
UFPT,UFP TECHNOLOGIES INC,2010,12.129,0.3375,0.68125,26,143,2.024987212,0.044232814,103.5406654,0.335766156,0.989041096,3.013642938,90.21877463
UFPT,UFP TECHNOLOGIES INC,2011,14.9175,0.36875,0.6375,21,159,3.888043755,0.00014209,64.01088915,0.252563536,0.989041096,2.423950509,35.01458822
UFPT,UFP TECHNOLOGIES INC,2012,17.6175,0.275,0.525,27,180,0.457482376,0.648062757,33.96555796,0.201029333,0.994520548,1.52478723,19.99922123
UFPT,UFP TECHNOLOGIES INC,2013,25.4425,0.21875,0.675,15,185,1.006788324,0.315881406,39.17122224,0.163301388,0.994520548,2.197595623,25.81707842
UFPT,UFP TECHNOLOGIES INC,2014,24.78618989,0.3625,0.775,16,165,2.925692302,0.003901048,28.46944142,0.175501226,0.994520548,1.431687878,16.24067673
UFPT,UFP TECHNOLOGIES INC,2015,23.7875,0.34375,0.74375,28,151,-0.485522923,0.627850307,15.47002695,0.201504936,0.994520548,0.598261337,12.02476901
UFPT,UFP TECHNOLOGIES INC,2016,25.45,0.40625,0.73125,26,122,0.19276125,0.847312524,17.48465401,0.147211885,0.989041096,0.963128064,4.674355362
UFPT,UFP TECHNOLOGIES INC,2017,27.825,0.35625,0.70625,32,107,0.522542322,0.601856496,9.339559888,0.118287503,0.98630137,0.504641306,5.942042087
UFPT,UFP TECHNOLOGIES INC,2018,31.1255,0.2,0.7125,12,196,0.853876097,0.395273295,24.04253734,0.227688398,0.994520548,0.908039378,30.75246112
UFPT,UFP TECHNOLOGIES INC,2019,40.0525,0.25,0.80625,10,82,0.492044985,0.623353839,17.74640953,0.129423654,0.789041096,1.467360002,10.81683017
UNP,UNION PACIFIC CORP,2002,10.81208164,0.2375,0.75,13,122,0.112929352,0.91018026,0.206493931,0.146851756,0.994520548,-0.224196732,10.96882347
UNP,UNION PACIFIC CORP,2003,12.75275394,0.18125,0.66875,18,190,0.631548518,0.528870164,13.81886369,0.122376783,0.994520548,0.849425879,-6.280085424
UNP,UNION PACIFIC CORP,2004,12.61540436,0.30625,0.69375,19,157,-1.395008044,0.164865221,-1.490447605,0.090676375,0.997260274,-0.550809653,-7.645019354
UNP,UNION PACIFIC CORP,2005,15.38455538,0.2625,0.70625,21,133,2.393958148,0.017452381,36.0609826,0.123363879,0.989041096,2.671815322,29.82573788
UNP,UNION PACIFIC CORP,2006,17.8243,0.225,0.76875,10,159,0.735098096,0.463337832,15.3284524,0.122472795,0.98630137,0.983185498,3.792148664
UNP,UNION PACIFIC CORP,2007,24.80472452,0.26875,0.76875,20,133,1.743666223,0.082531155,36.97512235,0.170813107,0.991780822,1.977690508,22.89397033
UNP,UNION PACIFIC CORP,2008,18.87065319,0.2125,0.69375,13,173,-0.06549053,0.947866426,0.200943138,0.341548881,0.997260274,-0.096574898,22.6572493
UNP,UNION PACIFIC CORP,2009,26.18959126,0.2625,0.7,17,164,0.365387474,0.715281478,26.5701331,0.289889022,0.994520548,0.800876309,9.501706218
UNP,UNION PACIFIC CORP,2010,38.27710699,0.23125,0.7625,13,104,0.581782304,0.56138359,23.28718624,0.117922202,0.989041096,1.699867845,14.53463026
UNP,UNION PACIFIC CORP,2011,44.79241426,0.18125,0.7125,10,173,0.009619072,0.992337503,14.7514256,0.202591191,0.989041096,0.563443862,18.42307628
UNP,UNION PACIFIC CORP,2012,53.75503516,0.34375,0.58125,21,190,2.60256936,0.010468393,36.06164586,0.146299655,0.994520548,2.239262467,13.94701705
UNP,UNION PACIFIC CORP,2013,73.67413504,0.2375,0.6375,20,160,0.442607903,0.658578717,30.08577053,0.100655879,0.994520548,2.657721796,13.90090941
UNP,UNION PACIFIC CORP,2014,107.595534,0.2875,0.75,19,105,3.157178158,0.001832511,39.45047362,0.09491322,0.994520548,3.810621068,26.86251991
UNP,UNION PACIFIC CORP,2015,71.7629703,0.25625,0.61875,22,171,-1.07555526,0.283783676,-30.85672439,0.179075359,0.994520548,-1.928056103,-19.16295191
UNP,UNION PACIFIC CORP,2016,97.9187542,0.3125,0.7,26,136,3.473253891,0.00061507,38.87943617,0.151941361,0.989041096,2.356845629,29.86795811
UNP,UNION PACIFIC CORP,2017,129.8172575,0.2125,0.70625,16,128,1.738035341,0.083531956,23.24575793,0.107826009,0.98630137,1.861203608,14.53206382
UNP,UNION PACIFIC CORP,2018,135.565406,0.33125,0.8375,9,154,-0.894603903,0.372193923,1.036853092,0.165820697,0.994520548,-0.14819828,-0.116810261
UNP,UNION PACIFIC CORP,2019,162.8775,0.23125,0.71875,15,108,-1.231164665,0.219922302,6.749487653,0.126555012,0.789041096,0.399355037,-4.576541861
UCFC,UNITED COMMUNITY FINL CORP,2002,6.335514855,0.175,0.63125,21,157,1.295918932,0.196609685,27.95007501,0.132180261,0.994520548,1.86140273,17.80255404
UCFC,UNITED COMMUNITY FINL CORP,2003,8.692443996,0.325,0.5875,20,169,0.845479771,0.399117442,32.56162922,0.134668596,0.994520548,2.171332659,28.01015996
UCFC,UNITED COMMUNITY FINL CORP,2004,8.703501454,0.28125,0.63125,7,226,0.388899595,0.69901425,6.579880472,0.199868352,0.997260274,0.15499988,2.746754657
UCFC,UNITED COMMUNITY FINL CORP,2005,9.338453826,0.175,0.55,11,201,1.522812855,0.131349608,27.52432265,0.170657799,0.989041096,1.425619074,22.30692748
UCFC,UNITED COMMUNITY FINL CORP,2006,10.09917908,0.1875,0.575,18,174,2.845189825,0.005076833,27.6472747,0.172779534,0.98630137,1.419801525,11.32734493
UCFC,UNITED COMMUNITY FINL CORP,2007,4.697325906,0.26875,0.69375,12,188,-2.304550455,0.023097109,-51.10119885,0.263699076,0.991780822,-2.086647037,-49.65404318
UCFC,UNITED COMMUNITY FINL CORP,2008,0.783062483,0.2375,0.7125,11,96,-0.200853555,0.84105273,-39.67138376,0.662925122,0.997260274,-0.652869678,-35.20769732
UCFC,UNITED COMMUNITY FINL CORP,2009,1.235654483,0.325,0.84375,12,90,1.238233546,0.217260183,148.7536003,0.598996113,0.994520548,2.438633176,151.1858478
UCFC,UNITED COMMUNITY FINL CORP,2010,1.183580224,0.3,0.74375,15,87,0.52557156,0.599862856,11.29804626,0.277776239,0.989041096,0.285237946,15.81839853
UCFC,UNITED COMMUNITY FINL CORP,2011,1.131594488,0.225,0.7875,18,73,0.323467349,0.746811839,-12.84415368,0.215771975,0.989041096,-0.764069159,-12.64579567
UCFC,UNITED COMMUNITY FINL CORP,2012,2.575463322,0.58125,0.7,33,79,1.78701071,0.076090178,93.47002816,0.324551072,0.994520548,2.788005416,89.72128157
UCFC,UNITED COMMUNITY FINL CORP,2013,3.229436905,0.1875,0.8625,7,167,0.611022413,0.542010914,19.2703739,0.221151284,0.994520548,0.717904344,8.008259231
UCFC,UNITED COMMUNITY FINL CORP,2014,4.946201093,0.21875,0.61875,11,185,-0.707992045,0.480249467,18.31198739,0.173503678,0.994520548,0.859513761,13.51519222
UCFC,UNITED COMMUNITY FINL CORP,2015,5.49657322,0.21875,0.63125,16,206,-1.429690349,0.156382038,-11.49138382,0.234908022,0.994520548,-0.64087625,-14.49957973
UCFC,UNITED COMMUNITY FINL CORP,2016,8.41432694,0.3625,0.6875,27,120,-0.082923949,0.933981958,26.85927315,0.133790734,0.989041096,1.768200398,27.81559126
UCFC,UNITED COMMUNITY FINL CORP,2017,8.824443985,0.30625,0.7625,11,154,3.658136616,0.000329215,21.08867285,0.154438337,0.98630137,1.157845353,11.89403971
UCFC,UNITED COMMUNITY FINL CORP,2018,8.636929718,0.43125,0.8,17,131,1.603713044,0.110103585,15.33352577,0.10308342,0.994520548,1.156151784,25.49599817
UCFC,UNITED COMMUNITY FINL CORP,2019,10.7275,0.33125,0.81875,10,80,-1.178686179,0.240306259,3.553376571,0.105563055,0.789041096,0.095053262,2.219580017
UPS,UNITED PARCEL SERVICE INC,2002,40.48417557,0.2625,0.58125,32,119,-1.274988408,0.203798655,-6.052135725,0.127442312,0.994520548,-0.752142727,18.58863236
UPS,UNITED PARCEL SERVICE INC,2003,48.35193427,0.18125,0.70625,20,136,2.443795147,0.01528675,26.51902527,0.075750845,0.994520548,3.058069607,6.114759411
UPS,UNITED PARCEL SERVICE INC,2004,56.49187944,0.475,0.71875,27,134,0.850847311,0.395725797,16.02639846,0.070029902,0.997260274,1.795008523,9.468630742
UPS,UNITED PARCEL SERVICE INC,2005,50.45990486,0.29375,0.71875,16,127,2.126045276,0.034521522,1.112167823,0.107578755,0.989041096,-0.22081581,-5.195422336
UPS,UNITED PARCEL SERVICE INC,2006,51.33505914,0.4,0.6375,27,122,1.802279718,0.072757257,14.93518671,0.075961002,0.98630137,1.532710152,6.633704721
UPS,UNITED PARCEL SERVICE INC,2007,49.751156,0.325,0.66875,26,90,-0.471239835,0.638054427,-6.063416453,0.066646338,0.991780822,-1.442489719,-1.452439553
UPS,UNITED PARCEL SERVICE INC,2008,39.53158806,0.2125,0.6875,14,153,1.443104701,0.150605814,-6.64545979,0.273971278,0.997260274,-0.370977448,14.22743447
UPS,UNITED PARCEL SERVICE INC,2009,43.11146259,0.175,0.75,7,192,2.611207717,0.010193953,39.5102531,0.216451238,0.994520548,1.673722953,-0.115979455
UPS,UNITED PARCEL SERVICE INC,2010,55.956041,0.4125,0.825,17,99,2.676364492,0.008089344,32.88957625,0.095456171,0.989041096,3.117033024,9.979197963
UPS,UNITED PARCEL SERVICE INC,2011,58.17634943,0.2625,0.7375,14,156,1.960255273,0.051446933,17.15004577,0.141522592,0.989041096,0.977940965,4.523112876
UPS,UNITED PARCEL SERVICE INC,2012,59.84282141,0.25,0.8125,17,129,0.22387839,0.823048228,0.554184831,0.074921585,0.994520548,-0.392778906,-1.583030234
UPS,UNITED PARCEL SERVICE INC,2013,88.21999542,0.4375,0.8375,14,69,1.670439233,0.097139552,16.89565142,0.051346326,0.994520548,2.62701181,9.723217106
UPS,UNITED PARCEL SERVICE INC,2014,96.51142521,0.35,0.7,16,173,0.411195027,0.681587619,14.34418915,0.088138344,0.994520548,1.239326729,7.803046129
UPS,UNITED PARCEL SERVICE INC,2015,85.73152973,0.225,0.7375,15,144,0.758525217,0.449038833,1.384754612,0.138365019,0.994520548,-0.152322885,-8.217615236
UPS,UNITED PARCEL SERVICE INC,2016,105.1113203,0.2125,0.775,8,125,1.852762659,0.065150364,27.46142044,0.081643604,0.989041096,2.972149783,20.06608323
UPS,UNITED PARCEL SERVICE INC,2017,112.5616637,0.21875,0.73125,17,120,2.442274656,0.015371479,16.66366995,0.078075397,0.98630137,1.715663357,12.35958819
UPS,UNITED PARCEL SERVICE INC,2018,94.53720429,0.28125,0.69375,20,193,0.022737797,0.981900006,0.826635548,0.156184893,0.994520548,-0.17087504,2.829733934
UPS,UNITED PARCEL SERVICE INC,2019,118.1975,0.30625,0.5125,22,143,2.312289279,0.022587789,61.11656248,0.170214955,0.789041096,4.344903446,37.242395
UBFO,UNITED SECURITY BANCSHARS CA,2002,5.420307003,0.16875,0.55625,14,133,-0.47943474,0.63266164,5.675890237,0.170141499,0.994520548,0.129725104,23.85364282
UBFO,UNITED SECURITY BANCSHARS CA,2003,8.629314457,0.3375,0.71875,14,113,0.472097906,0.637320142,30.49823098,0.186701798,0.994520548,1.455061797,24.69349468
UBFO,UNITED SECURITY BANCSHARS CA,2004,8.2795,0.225,0.675,12,176,1.065167966,0.288581114,0.331393575,0.200369368,0.997260274,-0.158092828,-4.372469205
UBFO,UNITED SECURITY BANCSHARS CA,2005,10.37139477,0.21875,0.75,13,155,0.758170297,0.449667309,41.29807377,0.160096549,0.989041096,2.389537456,37.7791194
UBFO,UNITED SECURITY BANCSHARS CA,2006,16.61919865,0.425,0.5,35,180,1.833860147,0.068801015,74.58668227,0.234723904,0.98630137,3.072657156,65.96211118
UBFO,UNITED SECURITY BANCSHARS CA,2007,10.91539964,0.38125,0.7125,22,139,1.488447579,0.138059643,16.72550305,0.305769918,0.991780822,0.437064322,11.22972412
UBFO,UNITED SECURITY BANCSHARS CA,2008,8.220033731,0.26875,0.81875,8,71,-0.253370231,0.800481477,-10.91696314,0.417433003,0.997260274,-0.346090383,1.213864463
UBFO,UNITED SECURITY BANCSHARS CA,2009,3.193201818,0.28125,0.76875,11,98,1.162511145,0.246689732,-3.967500421,0.57370585,0.994520548,-0.130543552,-1.387260146
UBFO,UNITED SECURITY BANCSHARS CA,2010,2.940777926,0.375,0.75625,15,43,-0.299893658,0.765060099,5.440305893,0.146828068,0.989041096,0.136253669,0.488368528
UBFO,UNITED SECURITY BANCSHARS CA,2011,1.763081507,0.24375,0.7,17,80,0.963435034,0.336836464,-4.276809358,0.172697483,0.989041096,-0.453058013,-17.6979241
UBFO,UNITED SECURITY BANCSHARS CA,2012,2.098715937,0.36875,0.53125,33,98,-0.362894824,0.71705239,6.456394379,0.274803669,0.994520548,0.108876523,-8.23263278
UBFO,UNITED SECURITY BANCSHARS CA,2013,4.28546748,0.6,0.5125,52,105,-1.473880913,0.142009488,12.39261315,0.186017298,0.994520548,0.481723588,10.02576435
UBFO,UNITED SECURITY BANCSHARS CA,2014,4.892320714,0.30625,0.6375,19,173,-0.203000529,0.839406228,3.933580586,0.153901001,0.994520548,0.029580913,-6.131475285
UBFO,UNITED SECURITY BANCSHARS CA,2015,4.773460935,0.29375,0.6,17,203,-0.919880871,0.360674638,0.017118821,0.133171681,0.994520548,-0.261526087,-5.356811172
UBFO,UNITED SECURITY BANCSHARS CA,2016,6.545580645,0.3875,0.6375,26,130,0.765721913,0.444598861,26.05465053,0.191486139,0.989041096,1.192950301,27.4641462
UBFO,UNITED SECURITY BANCSHARS CA,2017,10.25427788,0.25625,0.66875,17,166,1.376223077,0.17060934,39.29904214,0.161569121,0.98630137,2.249493088,31.30374978
UBFO,UNITED SECURITY BANCSHARS CA,2018,9.237832829,0.1875,0.69375,9,215,1.397021218,0.167612226,-4.308033057,0.172232084,0.994520548,-0.454721827,3.411560108
UBFO,UNITED SECURITY BANCSHARS CA,2019,10.305,0.25625,0.7,14,115,1.299621541,0.195542847,19.4051174,0.133018515,0.789041096,1.585740991,7.418346989
UTX,UNITED TECHNOLOGIES CORP,2002,20.68835354,0.33125,0.64375,23,160,-0.062199654,0.950473053,-1.6533889,0.231547061,0.994520548,-0.22295677,5.980507241
UTX,UNITED TECHNOLOGIES CORP,2003,32.81882048,0.18125,0.6,11,217,-1.07330565,0.287147034,39.371295,0.163204932,0.994520548,2.211220961,27.16122809
UTX,UNITED TECHNOLOGIES CORP,2004,36.9333538,0.26875,0.73125,13,88,2.136741498,0.034031797,21.05122773,0.071638039,0.997260274,2.458060141,14.31331917
UTX,UNITED TECHNOLOGIES CORP,2005,40.95557768,0.2375,0.8,5,74,0.667274741,0.505656941,8.84944696,0.065389922,0.989041096,0.833079712,11.09600267
UTX,UNITED TECHNOLOGIES CORP,2006,46.67207535,0.21875,0.75,13,165,1.504541939,0.134345508,13.97792397,0.128068096,0.98630137,0.83331151,5.257521366
UTX,UNITED TECHNOLOGIES CORP,2007,58.03215333,0.34375,0.81875,13,94,0.243362913,0.808001618,12.94747719,0.092907637,0.991780822,1.028416715,3.292317257
UTX,UNITED TECHNOLOGIES CORP,2008,41.3218082,0.225,0.73125,9,203,1.531507919,0.129671629,-17.08300531,0.312930943,0.997260274,-0.659248856,8.766958995
UTX,UNITED TECHNOLOGIES CORP,2009,55.67256695,0.36875,0.4625,47,170,0.310938553,0.756262034,12.92771783,0.194696819,0.994520548,0.487883931,19.65476492
UTX,UNITED TECHNOLOGIES CORP,2010,64.03606932,0.28125,0.7,19,145,1.954821995,0.052036747,40.52488029,0.113248026,0.989041096,3.309012139,15.11222093
UTX,UNITED TECHNOLOGIES CORP,2011,61.24964036,0.40625,0.65,22,145,0.717684858,0.473840507,32.60278719,0.180463326,0.989041096,1.632688347,16.70229233
UTX,UNITED TECHNOLOGIES CORP,2012,69.49455836,0.20625,0.7,11,145,-0.263765947,0.792221757,7.141859508,0.12947415,0.994520548,0.284319966,8.003340808
UTX,UNITED TECHNOLOGIES CORP,2013,99.22614531,0.2,0.71875,14,146,-0.63653807,0.525125905,17.02130099,0.092713826,0.994520548,1.46850614,-0.887059179
UTX,UNITED TECHNOLOGIES CORP,2014,103.4808015,0.35625,0.575,21,181,-0.600578532,0.54909591,1.266519947,0.107189613,0.994520548,-0.207716207,-3.79451148
UTX,UNITED TECHNOLOGIES CORP,2015,88.00432803,0.23125,0.6875,21,135,0.253591635,0.800035702,-9.648893525,0.124945079,0.994520548,-1.056628683,-12.50698813
UTX,UNITED TECHNOLOGIES CORP,2016,103.3751073,0.31875,0.7625,17,151,-1.226516048,0.221631379,12.81335917,0.116862512,0.989041096,0.809099109,1.947319023
UTX,UNITED TECHNOLOGIES CORP,2017,123.0221027,0.3875,0.74375,22,153,2.18051351,0.030745815,23.56499371,0.062357041,0.98630137,3.270245828,11.17090731
UTX,UNITED TECHNOLOGIES CORP,2018,104.126674,0.28125,0.60625,17,191,0.473960133,0.636409165,1.924447444,0.153417732,0.994520548,-0.10200578,-0.631672459
UTX,UNITED TECHNOLOGIES CORP,2019,137.845,0.1875,0.675,6,141,1.481132743,0.141236977,29.17051845,0.149214467,0.789041096,2.24305198,9.704833367
UFPI,UNIVERSAL FOREST PRODS INC,2002,6.161869062,0.225,0.79375,11,161,-1.397417366,0.164008541,1.292902017,0.25571787,0.994520548,-0.086031319,8.5876043
UFPI,UNIVERSAL FOREST PRODS INC,2003,9.543549199,0.45625,0.64375,30,129,-1.436886259,0.152054108,-1.739915135,0.193190171,0.994520548,-0.271727149,-11.99864272
UFPI,UNIVERSAL FOREST PRODS INC,2004,12.80142212,0.29375,0.6125,19,168,2.424410452,0.016432512,75.3493891,0.203332027,0.997260274,3.5437798,64.00559833
UFPI,UNIVERSAL FOREST PRODS INC,2005,16.24485811,0.35625,0.7375,15,155,1.506036126,0.133829503,37.210668,0.191094497,0.989041096,1.785659719,33.51810098
UFPI,UNIVERSAL FOREST PRODS INC,2006,13.92639422,0.3,0.78125,21,142,4.387089922,1.80E-05,36.13419256,0.192313071,0.98630137,1.723026739,18.70724492
UFPI,UNIVERSAL FOREST PRODS INC,2007,8.777258452,0.26875,0.56875,29,147,0.294253091,0.768892425,-23.94237294,0.244206071,0.991780822,-1.131863358,-33.14956604
UFPI,UNIVERSAL FOREST PRODS INC,2008,7.952580769,0.25,0.65,19,118,2.180898745,0.030445002,106.671419,0.305124362,0.997260274,3.390895168,116.5823504
UFPI,UNIVERSAL FOREST PRODS INC,2009,11.17522294,0.25625,0.7375,15,155,1.689253889,0.092914557,80.51360753,0.35561975,0.994520548,2.178090746,49.18496096
UFPI,UNIVERSAL FOREST PRODS INC,2010,11.81165325,0.3625,0.75,25,99,-0.117314226,0.906731335,-0.113835944,0.19454022,0.989041096,-0.185827757,-23.08471602
UFPI,UNIVERSAL FOREST PRODS INC,2011,9.58848599,0.225,0.7875,11,133,1.964767138,0.050656983,42.08012686,0.276887326,0.989041096,1.410190538,36.89587048
UFPI,UNIVERSAL FOREST PRODS INC,2012,11.80611723,0.28125,0.64375,31,133,3.542511932,0.000479134,97.94591254,0.236914961,0.994520548,4.009268102,82.26559794
UFPI,UNIVERSAL FOREST PRODS INC,2013,16.35695245,0.24375,0.85625,13,97,-0.749260247,0.454662769,8.619012147,0.150395008,0.994520548,0.343528677,2.228299815
UFPI,UNIVERSAL FOREST PRODS INC,2014,16.90004307,0.19375,0.775,12,172,-1.562749435,0.120168349,8.899878327,0.203371397,0.994520548,0.267929195,-2.633203287
UFPI,UNIVERSAL FOREST PRODS INC,2015,21.99849431,0.325,0.79375,17,54,1.150808308,0.252408027,40.03503979,0.127074811,0.994520548,2.892439367,35.36980467
UFPI,UNIVERSAL FOREST PRODS INC,2016,33.43918437,0.20625,0.8,7,94,1.056547223,0.292127854,52.57240903,0.165960747,0.989041096,2.99196826,39.93231221
